seqnames	start	end	strand	transcript_id	type	source	score	phase	gene_id
chr17	3202	3576	-	ONT17_2060_1613	intron	NA	NA	NA	NA
chr17	3576	3643	-	ONT17_2060_1613	UTR	NA	NA	NA	NA
chr17	822	1142	-	ONT17_2060_1615	UTR	NA	NA	NA	NA
chr17	1142	1331	-	ONT17_2060_1615	intron	NA	NA	NA	NA
chr17	1331	1531	-	ONT17_2060_1615	UTR	NA	NA	NA	NA
chr17	1532	1675	-	ONT17_2060_1615	CDS	PacBio	NA	NA	ACTG1
chr17	1675	1769	-	ONT17_2060_1615	intron	PacBio	NA	NA	ACTG1
chr17	1769	1950	-	ONT17_2060_1615	CDS	PacBio	NA	NA	ACTG1
chr17	1950	2030	-	ONT17_2060_1615	intron	PacBio	NA	NA	ACTG1
chr17	2030	2468	-	ONT17_2060_1615	CDS	PacBio	NA	NA	ACTG1
chr17	2468	2745	-	ONT17_2060_1615	intron	PacBio	NA	NA	ACTG1
chr17	2745	2984	-	ONT17_2060_1615	CDS	PacBio	NA	NA	ACTG1
chr17	2984	3074	-	ONT17_2060_1615	intron	PacBio	NA	NA	ACTG1
chr17	3074	3199	-	ONT17_2060_1615	CDS	PacBio	NA	NA	ACTG1
chr17	3200	3202	-	ONT17_2060_1615	UTR	NA	NA	NA	NA
chr17	3202	3576	-	ONT17_2060_1615	intron	NA	NA	NA	NA
chr17	3576	3643	-	ONT17_2060_1615	UTR	NA	NA	NA	NA
chr17	813	1155	-	ONT17_2060_1617	UTR	NA	NA	NA	NA
chr17	1155	1201	-	ONT17_2060_1617	intron	NA	NA	NA	NA
chr17	1201	1531	-	ONT17_2060_1617	UTR	NA	NA	NA	NA
chr17	1532	1675	-	ONT17_2060_1617	CDS	PacBio	NA	NA	ACTG1
chr17	1675	1769	-	ONT17_2060_1617	intron	PacBio	NA	NA	ACTG1
chr17	1769	1951	-	ONT17_2060_1617	CDS	PacBio	NA	NA	ACTG1
chr17	1952	1955	-	ONT17_2060_1617	UTR	NA	NA	NA	NA
chr17	813	1531	-	ONT17_2060_1618	UTR	NA	NA	NA	NA
chr17	1532	1675	-	ONT17_2060_1618	CDS	PacBio	NA	NA	ACTG1
chr17	1675	1769	-	ONT17_2060_1618	intron	PacBio	NA	NA	ACTG1
chr17	1769	1950	-	ONT17_2060_1618	CDS	PacBio	NA	NA	ACTG1
chr17	1950	2030	-	ONT17_2060_1618	intron	PacBio	NA	NA	ACTG1
chr17	2030	2148	-	ONT17_2060_1618	CDS	PacBio	NA	NA	ACTG1
chr17	2148	2170	-	ONT17_2060_1618	intron	PacBio	NA	NA	ACTG1
chr17	2170	2468	-	ONT17_2060_1618	CDS	PacBio	NA	NA	ACTG1
chr17	2468	2745	-	ONT17_2060_1618	intron	PacBio	NA	NA	ACTG1
chr17	2745	2984	-	ONT17_2060_1618	CDS	PacBio	NA	NA	ACTG1
chr17	2984	3074	-	ONT17_2060_1618	intron	PacBio	NA	NA	ACTG1
chr17	3074	3199	-	ONT17_2060_1618	CDS	PacBio	NA	NA	ACTG1
chr17	3200	3202	-	ONT17_2060_1618	UTR	NA	NA	NA	NA
chr17	3202	3576	-	ONT17_2060_1618	intron	NA	NA	NA	NA
chr17	3576	3644	-	ONT17_2060_1618	UTR	NA	NA	NA	NA
chr17	813	1065	-	ONT17_2060_1619	UTR	NA	NA	NA	NA
chr17	1066	1139	-	ONT17_2060_1619	CDS	PacBio	NA	NA	ACTG1
chr17	1139	2030	-	ONT17_2060_1619	intron	PacBio	NA	NA	ACTG1
chr17	2030	2468	-	ONT17_2060_1619	CDS	PacBio	NA	NA	ACTG1
chr17	2468	2745	-	ONT17_2060_1619	intron	PacBio	NA	NA	ACTG1
chr17	2745	2984	-	ONT17_2060_1619	CDS	PacBio	NA	NA	ACTG1
chr17	2984	3074	-	ONT17_2060_1619	intron	PacBio	NA	NA	ACTG1
chr17	3074	3199	-	ONT17_2060_1619	CDS	PacBio	NA	NA	ACTG1
chr17	3200	3202	-	ONT17_2060_1619	UTR	NA	NA	NA	NA
chr17	3202	3576	-	ONT17_2060_1619	intron	NA	NA	NA	NA
chr17	3576	3643	-	ONT17_2060_1619	UTR	NA	NA	NA	NA
chr17	813	1531	-	ONT17_2060_1620	UTR	NA	NA	NA	NA
chr17	1532	1675	-	ONT17_2060_1620	CDS	PacBio	NA	NA	ACTG1
chr17	1675	1769	-	ONT17_2060_1620	intron	PacBio	NA	NA	ACTG1
chr17	1769	1950	-	ONT17_2060_1620	CDS	PacBio	NA	NA	ACTG1
chr17	1950	2030	-	ONT17_2060_1620	intron	PacBio	NA	NA	ACTG1
chr17	2030	2468	-	ONT17_2060_1620	CDS	PacBio	NA	NA	ACTG1
chr17	2468	2745	-	ONT17_2060_1620	intron	PacBio	NA	NA	ACTG1
chr17	2745	2984	-	ONT17_2060_1620	CDS	PacBio	NA	NA	ACTG1
chr17	2984	3074	-	ONT17_2060_1620	intron	PacBio	NA	NA	ACTG1
chr17	3074	3199	-	ONT17_2060_1620	CDS	PacBio	NA	NA	ACTG1
chr17	3200	3202	-	ONT17_2060_1620	UTR	NA	NA	NA	NA
chr17	3202	3576	-	ONT17_2060_1620	intron	NA	NA	NA	NA
chr17	3576	3641	-	ONT17_2060_1620	UTR	NA	NA	NA	NA
chr17	813	1531	-	ONT17_2060_1621	UTR	NA	NA	NA	NA
chr17	1532	1675	-	ONT17_2060_1621	CDS	PacBio	NA	NA	ACTG1
chr17	1675	2208	-	ONT17_2060_1621	intron	PacBio	NA	NA	ACTG1
chr17	2208	2468	-	ONT17_2060_1621	CDS	PacBio	NA	NA	ACTG1
chr17	2468	2745	-	ONT17_2060_1621	intron	PacBio	NA	NA	ACTG1
chr17	2745	2984	-	ONT17_2060_1621	CDS	PacBio	NA	NA	ACTG1
chr17	2984	3074	-	ONT17_2060_1621	intron	PacBio	NA	NA	ACTG1
chr17	3074	3154	-	ONT17_2060_1621	CDS	PacBio	NA	NA	ACTG1
chr17	3155	3195	-	ONT17_2060_1621	UTR	NA	NA	NA	NA
chr17	813	814	-	ONT17_2060_1622	UTR	NA	NA	NA	NA
chr17	815	865	-	ONT17_2060_1622	CDS	PacBio	NA	NA	ACTG1
chr17	865	1769	-	ONT17_2060_1622	intron	PacBio	NA	NA	ACTG1
chr17	1769	1950	-	ONT17_2060_1622	CDS	PacBio	NA	NA	ACTG1
chr17	1950	2030	-	ONT17_2060_1622	intron	PacBio	NA	NA	ACTG1
chr17	2030	2468	-	ONT17_2060_1622	CDS	PacBio	NA	NA	ACTG1
chr17	2468	2745	-	ONT17_2060_1622	intron	PacBio	NA	NA	ACTG1
chr17	2745	2981	-	ONT17_2060_1622	CDS	PacBio	NA	NA	ACTG1
chr17	2982	2984	-	ONT17_2060_1622	UTR	NA	NA	NA	NA
chr17	2984	3074	-	ONT17_2060_1622	intron	NA	NA	NA	NA
chr17	3074	3129	-	ONT17_2060_1622	UTR	NA	NA	NA	NA
chr17	813	1531	-	ONT17_2060_1623	UTR	NA	NA	NA	NA
chr17	1532	1675	-	ONT17_2060_1623	CDS	PacBio	NA	NA	ACTG1
chr17	1675	1769	-	ONT17_2060_1623	intron	PacBio	NA	NA	ACTG1
chr17	1769	1950	-	ONT17_2060_1623	CDS	PacBio	NA	NA	ACTG1
chr17	1950	2030	-	ONT17_2060_1623	intron	PacBio	NA	NA	ACTG1
chr17	2030	2468	-	ONT17_2060_1623	CDS	PacBio	NA	NA	ACTG1
chr17	2468	2745	-	ONT17_2060_1623	intron	PacBio	NA	NA	ACTG1
chr17	2745	2890	-	ONT17_2060_1623	CDS	PacBio	NA	NA	ACTG1
chr17	2890	2924	-	ONT17_2060_1623	intron	PacBio	NA	NA	ACTG1
chr17	2924	2984	-	ONT17_2060_1623	CDS	PacBio	NA	NA	ACTG1
chr17	2984	3074	-	ONT17_2060_1623	intron	PacBio	NA	NA	ACTG1
chr17	3074	3199	-	ONT17_2060_1623	CDS	PacBio	NA	NA	ACTG1
chr17	3200	3202	-	ONT17_2060_1623	UTR	NA	NA	NA	NA
chr17	3202	3576	-	ONT17_2060_1623	intron	NA	NA	NA	NA
chr17	3576	3634	-	ONT17_2060_1623	UTR	NA	NA	NA	NA
chr17	813	1970	-	ONT17_2060_1624	UTR	NA	NA	NA	NA
chr17	1971	2468	-	ONT17_2060_1624	CDS	PacBio	NA	NA	ACTG1
chr17	2468	2745	-	ONT17_2060_1624	intron	PacBio	NA	NA	ACTG1
chr17	2745	2981	-	ONT17_2060_1624	CDS	PacBio	NA	NA	ACTG1
chr17	2982	3202	-	ONT17_2060_1624	UTR	NA	NA	NA	NA
chr17	3202	3576	-	ONT17_2060_1624	intron	NA	NA	NA	NA
chr17	3576	3644	-	ONT17_2060_1624	UTR	NA	NA	NA	NA
chr17	813	1675	-	ONT17_2060_1627	UTR	NA	NA	NA	NA
chr17	1675	1769	-	ONT17_2060_1627	intron	NA	NA	NA	NA
chr17	1769	1902	-	ONT17_2060_1627	UTR	NA	NA	NA	NA
chr17	1903	1924	-	ONT17_2060_1627	CDS	PacBio	NA	NA	ACTG1
chr17	1924	2026	-	ONT17_2060_1627	intron	PacBio	NA	NA	ACTG1
chr17	2026	2468	-	ONT17_2060_1627	CDS	PacBio	NA	NA	ACTG1
chr17	2468	2745	-	ONT17_2060_1627	intron	PacBio	NA	NA	ACTG1
chr17	2745	2984	-	ONT17_2060_1627	CDS	PacBio	NA	NA	ACTG1
chr17	2984	3074	-	ONT17_2060_1627	intron	PacBio	NA	NA	ACTG1
chr17	3074	3199	-	ONT17_2060_1627	CDS	PacBio	NA	NA	ACTG1
chr17	3200	3203	-	ONT17_2060_1627	UTR	NA	NA	NA	NA
chr17	813	1531	-	ONT17_2060_1628	UTR	NA	NA	NA	NA
chr17	1532	1675	-	ONT17_2060_1628	CDS	PacBio	NA	NA	ACTG1
chr17	1675	1769	-	ONT17_2060_1628	intron	PacBio	NA	NA	ACTG1
chr17	1769	1924	-	ONT17_2060_1628	CDS	PacBio	NA	NA	ACTG1
chr17	1924	2745	-	ONT17_2060_1628	intron	PacBio	NA	NA	ACTG1
chr17	2745	2981	-	ONT17_2060_1628	CDS	PacBio	NA	NA	ACTG1
chr17	2982	2984	-	ONT17_2060_1628	UTR	NA	NA	NA	NA
chr17	2984	3074	-	ONT17_2060_1628	intron	NA	NA	NA	NA
chr17	3074	3202	-	ONT17_2060_1628	UTR	NA	NA	NA	NA
chr17	3202	3576	-	ONT17_2060_1628	intron	NA	NA	NA	NA
chr17	3576	3638	-	ONT17_2060_1628	UTR	NA	NA	NA	NA
chr17	813	1058	-	ONT17_2060_1629	UTR	NA	NA	NA	NA
chr17	1058	1111	-	ONT17_2060_1629	intron	NA	NA	NA	NA
chr17	1111	1171	-	ONT17_2060_1629	UTR	NA	NA	NA	NA
chr17	1171	1321	-	ONT17_2060_1629	intron	NA	NA	NA	NA
chr17	1321	1531	-	ONT17_2060_1629	UTR	NA	NA	NA	NA
chr17	1532	1675	-	ONT17_2060_1629	CDS	PacBio	NA	NA	ACTG1
chr17	1675	1769	-	ONT17_2060_1629	intron	PacBio	NA	NA	ACTG1
chr17	1769	1950	-	ONT17_2060_1629	CDS	PacBio	NA	NA	ACTG1
chr17	1950	2030	-	ONT17_2060_1629	intron	PacBio	NA	NA	ACTG1
chr17	2030	2468	-	ONT17_2060_1629	CDS	PacBio	NA	NA	ACTG1
chr17	2468	2745	-	ONT17_2060_1629	intron	PacBio	NA	NA	ACTG1
chr17	2745	2984	-	ONT17_2060_1629	CDS	PacBio	NA	NA	ACTG1
chr17	2984	3074	-	ONT17_2060_1629	intron	PacBio	NA	NA	ACTG1
chr17	3074	3199	-	ONT17_2060_1629	CDS	PacBio	NA	NA	ACTG1
chr17	3200	3202	-	ONT17_2060_1629	UTR	NA	NA	NA	NA
chr17	3202	3576	-	ONT17_2060_1629	intron	NA	NA	NA	NA
chr17	3576	3641	-	ONT17_2060_1629	UTR	NA	NA	NA	NA
chr17	813	1531	-	ONT17_2060_1631	UTR	NA	NA	NA	NA
chr17	1532	1675	-	ONT17_2060_1631	CDS	PacBio	NA	NA	ACTG1
chr17	1675	1769	-	ONT17_2060_1631	intron	PacBio	NA	NA	ACTG1
chr17	1769	1950	-	ONT17_2060_1631	CDS	PacBio	NA	NA	ACTG1
chr17	1950	2030	-	ONT17_2060_1631	intron	PacBio	NA	NA	ACTG1
chr17	2030	2468	-	ONT17_2060_1631	CDS	PacBio	NA	NA	ACTG1
chr17	2468	2745	-	ONT17_2060_1631	intron	PacBio	NA	NA	ACTG1
chr17	2745	2981	-	ONT17_2060_1631	CDS	PacBio	NA	NA	ACTG1
chr17	2982	3203	-	ONT17_2060_1631	UTR	NA	NA	NA	NA
chr17	813	1531	-	ONT17_2060_1632	UTR	NA	NA	NA	NA
chr17	1532	1675	-	ONT17_2060_1632	CDS	PacBio	NA	NA	ACTG1
chr17	1675	1769	-	ONT17_2060_1632	intron	PacBio	NA	NA	ACTG1
chr17	1769	1950	-	ONT17_2060_1632	CDS	PacBio	NA	NA	ACTG1
chr17	1950	2030	-	ONT17_2060_1632	intron	PacBio	NA	NA	ACTG1
chr17	2030	2468	-	ONT17_2060_1632	CDS	PacBio	NA	NA	ACTG1
chr17	2468	2745	-	ONT17_2060_1632	intron	PacBio	NA	NA	ACTG1
chr17	2745	2984	-	ONT17_2060_1632	CDS	PacBio	NA	NA	ACTG1
chr17	2984	3074	-	ONT17_2060_1632	intron	PacBio	NA	NA	ACTG1
chr17	3074	3199	-	ONT17_2060_1632	CDS	PacBio	NA	NA	ACTG1
chr17	3200	3338	-	ONT17_2060_1632	UTR	NA	NA	NA	NA
chr17	3338	3576	-	ONT17_2060_1632	intron	NA	NA	NA	NA
chr17	3576	3642	-	ONT17_2060_1632	UTR	NA	NA	NA	NA
chr17	813	1531	-	ONT17_2060_1634	UTR	NA	NA	NA	NA
chr17	1532	1675	-	ONT17_2060_1634	CDS	PacBio	NA	NA	ACTG1
chr17	1675	1769	-	ONT17_2060_1634	intron	PacBio	NA	NA	ACTG1
chr17	1769	1950	-	ONT17_2060_1634	CDS	PacBio	NA	NA	ACTG1
chr17	1950	2030	-	ONT17_2060_1634	intron	PacBio	NA	NA	ACTG1
chr17	2030	2468	-	ONT17_2060_1634	CDS	PacBio	NA	NA	ACTG1
chr17	2468	2745	-	ONT17_2060_1634	intron	PacBio	NA	NA	ACTG1
chr17	2745	2756	-	ONT17_2060_1634	CDS	PacBio	NA	NA	ACTG1
chr17	2757	2800	-	ONT17_2060_1634	UTR	NA	NA	NA	NA
chr17	2800	2949	-	ONT17_2060_1634	intron	NA	NA	NA	NA
chr17	2949	2984	-	ONT17_2060_1634	UTR	NA	NA	NA	NA
chr17	2984	3074	-	ONT17_2060_1634	intron	NA	NA	NA	NA
chr17	3074	3126	-	ONT17_2060_1634	UTR	NA	NA	NA	NA
chr17	813	1531	-	ONT17_2060_1635	UTR	NA	NA	NA	NA
chr17	1532	1675	-	ONT17_2060_1635	CDS	PacBio	NA	NA	ACTG1
chr17	1675	1769	-	ONT17_2060_1635	intron	PacBio	NA	NA	ACTG1
chr17	1769	1950	-	ONT17_2060_1635	CDS	PacBio	NA	NA	ACTG1
chr17	1950	2030	-	ONT17_2060_1635	intron	PacBio	NA	NA	ACTG1
chr17	2030	2468	-	ONT17_2060_1635	CDS	PacBio	NA	NA	ACTG1
chr17	2468	2605	-	ONT17_2060_1635	intron	NA	NA	NA	NA
chr17	2605	2645	-	ONT17_2060_1635	UTR	NA	NA	NA	NA
chr17	2645	2745	-	ONT17_2060_1635	intron	NA	NA	NA	NA
chr17	2745	2791	-	ONT17_2060_1635	UTR	NA	NA	NA	NA
chr17	813	1531	-	ONT17_2060_1636	UTR	NA	NA	NA	NA
chr17	1532	1675	-	ONT17_2060_1636	CDS	PacBio	NA	NA	ACTG1
chr17	1675	1769	-	ONT17_2060_1636	intron	PacBio	NA	NA	ACTG1
chr17	1769	1950	-	ONT17_2060_1636	CDS	PacBio	NA	NA	ACTG1
chr17	1950	2030	-	ONT17_2060_1636	intron	PacBio	NA	NA	ACTG1
chr17	2030	2441	-	ONT17_2060_1636	CDS	PacBio	NA	NA	ACTG1
chr17	2442	2468	-	ONT17_2060_1636	UTR	NA	NA	NA	NA
chr17	2468	2759	-	ONT17_2060_1636	intron	NA	NA	NA	NA
chr17	2759	2984	-	ONT17_2060_1636	UTR	NA	NA	NA	NA
chr17	2984	3074	-	ONT17_2060_1636	intron	NA	NA	NA	NA
chr17	3074	3202	-	ONT17_2060_1636	UTR	NA	NA	NA	NA
chr17	3202	3576	-	ONT17_2060_1636	intron	NA	NA	NA	NA
chr17	3576	3641	-	ONT17_2060_1636	UTR	NA	NA	NA	NA
chr17	822	1531	-	ONT17_2060_1638	UTR	NA	NA	NA	NA
chr17	1532	1675	-	ONT17_2060_1638	CDS	PacBio	NA	NA	ACTG1
chr17	1675	1757	-	ONT17_2060_1638	intron	PacBio	NA	NA	ACTG1
chr17	1757	1950	-	ONT17_2060_1638	CDS	PacBio	NA	NA	ACTG1
chr17	1950	2030	-	ONT17_2060_1638	intron	PacBio	NA	NA	ACTG1
chr17	2030	2468	-	ONT17_2060_1638	CDS	PacBio	NA	NA	ACTG1
chr17	2468	2745	-	ONT17_2060_1638	intron	PacBio	NA	NA	ACTG1
chr17	2745	2984	-	ONT17_2060_1638	CDS	PacBio	NA	NA	ACTG1
chr17	2984	3074	-	ONT17_2060_1638	intron	PacBio	NA	NA	ACTG1
chr17	3074	3199	-	ONT17_2060_1638	CDS	PacBio	NA	NA	ACTG1
chr17	3200	3202	-	ONT17_2060_1638	UTR	NA	NA	NA	NA
chr17	3202	3576	-	ONT17_2060_1638	intron	NA	NA	NA	NA
chr17	3576	3642	-	ONT17_2060_1638	UTR	NA	NA	NA	NA
chr17	813	1531	-	ONT17_2060_1641	UTR	NA	NA	NA	NA
chr17	1532	1675	-	ONT17_2060_1641	CDS	PacBio	NA	NA	ACTG1
chr17	1675	1769	-	ONT17_2060_1641	intron	PacBio	NA	NA	ACTG1
chr17	1769	1950	-	ONT17_2060_1641	CDS	PacBio	NA	NA	ACTG1
chr17	1950	2030	-	ONT17_2060_1641	intron	PacBio	NA	NA	ACTG1
chr17	2030	2238	-	ONT17_2060_1641	CDS	PacBio	NA	NA	ACTG1
chr17	2238	2284	-	ONT17_2060_1641	intron	PacBio	NA	NA	ACTG1
chr17	2284	2468	-	ONT17_2060_1641	CDS	PacBio	NA	NA	ACTG1
chr17	2468	2745	-	ONT17_2060_1641	intron	PacBio	NA	NA	ACTG1
chr17	2745	2981	-	ONT17_2060_1641	CDS	PacBio	NA	NA	ACTG1
chr17	2982	2984	-	ONT17_2060_1641	UTR	NA	NA	NA	NA
chr17	2984	3070	-	ONT17_2060_1641	intron	NA	NA	NA	NA
chr17	3070	3202	-	ONT17_2060_1641	UTR	NA	NA	NA	NA
chr17	3202	3576	-	ONT17_2060_1641	intron	NA	NA	NA	NA
chr17	3576	3641	-	ONT17_2060_1641	UTR	NA	NA	NA	NA
chr17	824	1675	-	ONT17_2060_1644	UTR	NA	NA	NA	NA
chr17	1675	1769	-	ONT17_2060_1644	intron	NA	NA	NA	NA
chr17	1769	1970	-	ONT17_2060_1644	UTR	NA	NA	NA	NA
chr17	1971	2468	-	ONT17_2060_1644	CDS	PacBio	NA	NA	ACTG1
chr17	2468	2745	-	ONT17_2060_1644	intron	PacBio	NA	NA	ACTG1
chr17	2745	2972	-	ONT17_2060_1644	CDS	PacBio	NA	NA	ACTG1
chr17	813	1531	-	ONT17_2060_1645	UTR	NA	NA	NA	NA
chr17	1532	1675	-	ONT17_2060_1645	CDS	PacBio	NA	NA	ACTG1
chr17	1675	1769	-	ONT17_2060_1645	intron	PacBio	NA	NA	ACTG1
chr17	1769	1950	-	ONT17_2060_1645	CDS	PacBio	NA	NA	ACTG1
chr17	1950	2030	-	ONT17_2060_1645	intron	PacBio	NA	NA	ACTG1
chr17	2030	2468	-	ONT17_2060_1645	CDS	PacBio	NA	NA	ACTG1
chr17	2468	2745	-	ONT17_2060_1645	intron	PacBio	NA	NA	ACTG1
chr17	2745	2789	-	ONT17_2060_1645	CDS	PacBio	NA	NA	ACTG1
chr17	2789	2841	-	ONT17_2060_1645	intron	PacBio	NA	NA	ACTG1
chr17	2841	2984	-	ONT17_2060_1645	CDS	PacBio	NA	NA	ACTG1
chr17	2984	3074	-	ONT17_2060_1645	intron	PacBio	NA	NA	ACTG1
chr17	3074	3199	-	ONT17_2060_1645	CDS	PacBio	NA	NA	ACTG1
chr17	3200	3202	-	ONT17_2060_1645	UTR	NA	NA	NA	NA
chr17	3202	3576	-	ONT17_2060_1645	intron	NA	NA	NA	NA
chr17	3576	3637	-	ONT17_2060_1645	UTR	NA	NA	NA	NA
chr17	819	1491	-	ONT17_2060_1649	UTR	NA	NA	NA	NA
chr17	1492	1659	-	ONT17_2060_1649	CDS	PacBio	NA	NA	ACTG1
chr17	1659	1769	-	ONT17_2060_1649	intron	PacBio	NA	NA	ACTG1
chr17	1769	1951	-	ONT17_2060_1649	CDS	PacBio	NA	NA	ACTG1
chr17	1951	2030	-	ONT17_2060_1649	intron	NA	NA	NA	NA
chr17	2030	2089	-	ONT17_2060_1649	UTR	NA	NA	NA	NA
chr17	813	1053	-	ONT17_2060_1650	UTR	NA	NA	NA	NA
chr17	1053	1075	-	ONT17_2060_1650	intron	NA	NA	NA	NA
chr17	1075	1531	-	ONT17_2060_1650	UTR	NA	NA	NA	NA
chr17	1532	1675	-	ONT17_2060_1650	CDS	PacBio	NA	NA	ACTG1
chr17	1675	1769	-	ONT17_2060_1650	intron	PacBio	NA	NA	ACTG1
chr17	1769	1950	-	ONT17_2060_1650	CDS	PacBio	NA	NA	ACTG1
chr17	1950	2030	-	ONT17_2060_1650	intron	PacBio	NA	NA	ACTG1
chr17	2030	2468	-	ONT17_2060_1650	CDS	PacBio	NA	NA	ACTG1
chr17	2468	2745	-	ONT17_2060_1650	intron	PacBio	NA	NA	ACTG1
chr17	2745	2984	-	ONT17_2060_1650	CDS	PacBio	NA	NA	ACTG1
chr17	2984	3074	-	ONT17_2060_1650	intron	PacBio	NA	NA	ACTG1
chr17	3074	3199	-	ONT17_2060_1650	CDS	PacBio	NA	NA	ACTG1
chr17	3200	3202	-	ONT17_2060_1650	UTR	NA	NA	NA	NA
chr17	3202	3576	-	ONT17_2060_1650	intron	NA	NA	NA	NA
chr17	3576	3628	-	ONT17_2060_1650	UTR	NA	NA	NA	NA
chr17	817	1531	-	ONT17_2060_1651	UTR	NA	NA	NA	NA
chr17	1532	1675	-	ONT17_2060_1651	CDS	PacBio	NA	NA	ACTG1
chr17	1675	1769	-	ONT17_2060_1651	intron	PacBio	NA	NA	ACTG1
chr17	1769	1950	-	ONT17_2060_1651	CDS	PacBio	NA	NA	ACTG1
chr17	1950	2030	-	ONT17_2060_1651	intron	PacBio	NA	NA	ACTG1
chr17	2030	2437	-	ONT17_2060_1651	CDS	PacBio	NA	NA	ACTG1
chr17	2437	2771	-	ONT17_2060_1651	intron	PacBio	NA	NA	ACTG1
chr17	2771	2984	-	ONT17_2060_1651	CDS	PacBio	NA	NA	ACTG1
chr17	2984	3074	-	ONT17_2060_1651	intron	PacBio	NA	NA	ACTG1
chr17	3074	3199	-	ONT17_2060_1651	CDS	PacBio	NA	NA	ACTG1
chr17	3200	3202	-	ONT17_2060_1651	UTR	NA	NA	NA	NA
chr17	3202	3576	-	ONT17_2060_1651	intron	NA	NA	NA	NA
chr17	3576	3644	-	ONT17_2060_1651	UTR	NA	NA	NA	NA
chr17	813	851	-	ONT17_2060_1653	UTR	NA	NA	NA	NA
chr17	851	886	-	ONT17_2060_1653	intron	NA	NA	NA	NA
chr17	886	1531	-	ONT17_2060_1653	UTR	NA	NA	NA	NA
chr17	1532	1675	-	ONT17_2060_1653	CDS	PacBio	NA	NA	ACTG1
chr17	1675	1769	-	ONT17_2060_1653	intron	PacBio	NA	NA	ACTG1
chr17	1769	1950	-	ONT17_2060_1653	CDS	PacBio	NA	NA	ACTG1
chr17	1950	2030	-	ONT17_2060_1653	intron	PacBio	NA	NA	ACTG1
chr17	2030	2468	-	ONT17_2060_1653	CDS	PacBio	NA	NA	ACTG1
chr17	2468	2745	-	ONT17_2060_1653	intron	PacBio	NA	NA	ACTG1
chr17	2745	2984	-	ONT17_2060_1653	CDS	PacBio	NA	NA	ACTG1
chr17	2984	3074	-	ONT17_2060_1653	intron	PacBio	NA	NA	ACTG1
chr17	3074	3199	-	ONT17_2060_1653	CDS	PacBio	NA	NA	ACTG1
chr17	3200	3202	-	ONT17_2060_1653	UTR	NA	NA	NA	NA
chr17	3202	3576	-	ONT17_2060_1653	intron	NA	NA	NA	NA
chr17	3576	3638	-	ONT17_2060_1653	UTR	NA	NA	NA	NA
chr17	817	817	-	ONT17_2060_1655	UTR	NA	NA	NA	NA
chr17	818	865	-	ONT17_2060_1655	CDS	PacBio	NA	NA	ACTG1
chr17	865	1769	-	ONT17_2060_1655	intron	PacBio	NA	NA	ACTG1
chr17	1769	1950	-	ONT17_2060_1655	CDS	PacBio	NA	NA	ACTG1
chr17	1950	2030	-	ONT17_2060_1655	intron	PacBio	NA	NA	ACTG1
chr17	2030	2468	-	ONT17_2060_1655	CDS	PacBio	NA	NA	ACTG1
chr17	2468	2745	-	ONT17_2060_1655	intron	PacBio	NA	NA	ACTG1
chr17	2745	2984	-	ONT17_2060_1655	CDS	PacBio	NA	NA	ACTG1
chr17	2984	3074	-	ONT17_2060_1655	intron	PacBio	NA	NA	ACTG1
chr17	3074	3199	-	ONT17_2060_1655	CDS	PacBio	NA	NA	ACTG1
chr17	3200	3202	-	ONT17_2060_1655	UTR	NA	NA	NA	NA
chr17	3202	3576	-	ONT17_2060_1655	intron	NA	NA	NA	NA
chr17	3576	3638	-	ONT17_2060_1655	UTR	NA	NA	NA	NA
chr17	813	1491	-	ONT17_2060_1656	UTR	NA	NA	NA	NA
chr17	1492	1675	-	ONT17_2060_1656	CDS	PacBio	NA	NA	ACTG1
chr17	1675	1839	-	ONT17_2060_1656	intron	PacBio	NA	NA	ACTG1
chr17	1839	1950	-	ONT17_2060_1656	CDS	PacBio	NA	NA	ACTG1
chr17	1950	2030	-	ONT17_2060_1656	intron	PacBio	NA	NA	ACTG1
chr17	2030	2468	-	ONT17_2060_1656	CDS	PacBio	NA	NA	ACTG1
chr17	2468	2745	-	ONT17_2060_1656	intron	PacBio	NA	NA	ACTG1
chr17	2745	2984	-	ONT17_2060_1656	CDS	PacBio	NA	NA	ACTG1
chr17	2984	3074	-	ONT17_2060_1656	intron	PacBio	NA	NA	ACTG1
chr17	3074	3199	-	ONT17_2060_1656	CDS	PacBio	NA	NA	ACTG1
chr17	3200	3202	-	ONT17_2060_1656	UTR	NA	NA	NA	NA
chr17	3202	3576	-	ONT17_2060_1656	intron	NA	NA	NA	NA
chr17	3576	3644	-	ONT17_2060_1656	UTR	NA	NA	NA	NA
chr17	813	1414	-	ONT17_2060_1659	UTR	NA	NA	NA	NA
chr17	1414	1438	-	ONT17_2060_1659	intron	NA	NA	NA	NA
chr17	1438	1531	-	ONT17_2060_1659	UTR	NA	NA	NA	NA
chr17	1532	1675	-	ONT17_2060_1659	CDS	PacBio	NA	NA	ACTG1
chr17	1675	1769	-	ONT17_2060_1659	intron	PacBio	NA	NA	ACTG1
chr17	1769	1950	-	ONT17_2060_1659	CDS	PacBio	NA	NA	ACTG1
chr17	1950	2030	-	ONT17_2060_1659	intron	PacBio	NA	NA	ACTG1
chr17	2030	2468	-	ONT17_2060_1659	CDS	PacBio	NA	NA	ACTG1
chr17	2468	2745	-	ONT17_2060_1659	intron	PacBio	NA	NA	ACTG1
